gene	logFC_combined	AveExpr	t	P.Value	adj.P.Val	logFC_pt3	logFC_pt7	same_direction
LAMP2	-0.28353671101529443	6.566731509576121	-1.67206575321881	0.16208921432217074	0.9997997501473126	-0.2403687719204468	-0.32806933968707863	TRUE
CLDN8	-0.5599710573150309	4.150773221846311	-1.6718294835007037	0.16213645560862736	0.9997997501473126	-1.044108015055707	-0.11517624491284639	TRUE
MEIS2	0.37640487719100163	5.779246744150385	1.670681749913403	0.1623661409500914	0.9997997501473126	0.09333489274961781	0.665847095895991	TRUE
CIDEC	0.8961856281154632	1.125969459063714	1.6700562625989361	0.1624914537882715	0.9997997501473126	0.2835596337549555	1.5120959009186803	TRUE
HOXC4	0.3836310644833897	5.65530351479096	1.6700081506775708	0.16250109682751793	0.9997997501473126	0.10817967877657697	0.6936442535441367	TRUE
ISM2	1.0989237631180648	-1.8928100357001651	1.6699536444836005	0.16251202217224217	0.9997997501473126	1.1543322752672365	1.058523800220847	TRUE
ARMC10	-0.5816025996363676	2.9638122662111694	-1.6692139633955978	0.16266035967499473	0.9997997501473126	-0.3228192158328187	-0.7976751363268351	TRUE
NES	0.41419585896188144	4.016738042019142	1.6691168511370247	0.162679845072448	0.9997997501473126	0.2789356072295086	0.46711929437507127	TRUE
ACADM	-0.5488931743898571	5.51842523298791	-1.668190332066369	0.1628658692704661	0.9997997501473126	0.010771061938716464	-1.1252062190456087	FALSE
IL17D	1.3955605958444373	0.2820850269108502	1.6676057294275282	0.16298335602665195	0.9997997501473126	0.04373825129886344	2.861666470991537	TRUE
INPP5J	0.4594572817887538	4.194242326664301	1.6675136848182122	0.16300186197921016	0.9997997501473126	0.6712406195440082	0.10159252211273273	TRUE
LSS	0.3012419817076129	8.575984553437019	1.667387740949492	0.16302718699344343	0.9997997501473126	0.1574570372518771	0.4439981243751667	TRUE
CD180	-1.1095555197907156	-1.7972970937313466	-1.6666419745078263	0.1631772293141923	0.9997997501473126	-0.9055734762907539	-1.3149345953065974	TRUE
SLC25A4	0.33538262212227565	5.266410976109234	1.666384351456362	0.16322909377527828	0.9997997501473126	0.237799097784551	0.43502925630237144	TRUE
REEP6	-0.799371199712324	3.9204148356629895	-1.6657249782622654	0.16336191486660562	0.9997997501473126	0.13714783229839123	-1.5582198232465654	FALSE
STING1	0.2781281607366165	6.897977609433337	1.6656847680712965	0.16337001818779992	0.9997997501473126	0.32312655890769637	0.2340304071743775	TRUE
L2HGDH	0.35532873509013185	5.549279078146305	1.6648687986417492	0.1635345442769405	0.9997997501473126	0.5723274019275113	0.13329425087270597	TRUE
AK5	0.8908687754018628	-0.12153329059839074	1.6647335836402277	0.16356182435711342	0.9997997501473126	0.9431395856727415	0.8389574229631626	TRUE
TMSB10	-0.3596866347600991	6.968149214506401	-1.6637366870079826	0.16376309490377142	0.9997997501473126	-0.06604324300699282	-0.6527883262805689	TRUE
MITF	0.7223467344490638	4.807478063327537	1.6635537331032209	0.16380006019055862	0.9997997501473126	-0.1763701470347776	1.4338054913452503	FALSE
LIPH	-0.409059024391006	4.991789689058416	-1.663104317293231	0.1638908994309383	0.9997997501473126	-0.07628206641563562	-0.6376777535605562	TRUE
FER	-0.4223663227241568	7.237464617109223	-1.6624208275409957	0.1640291499025208	0.9997997501473126	-0.8256087090304192	-0.008272938648132389	TRUE
CCDC80	1.101859831332548	7.361810958351322	1.6616405807213133	0.16418711691902776	0.9997997501473126	-0.2700138958572298	2.44997610621232	FALSE
BRSK1	0.483564681641223	3.5287208285051554	1.6616361994395663	0.1641880043812279	0.9997997501473126	0.5759648029953812	0.4055641813119508	TRUE
RRBP1	0.3731311364882231	7.210188943777144	1.6608858629803065	0.164340062934534	0.9997997501473126	0.6958801258090519	0.048446319472454036	TRUE
TRIP11	-0.372064816953126	5.470491381940633	-1.6606734266104213	0.1643831400460027	0.9997997501473126	-0.6003386482939179	-0.10041876813890038	TRUE
TAP1	-0.2922314574844915	7.561140278249851	-1.6605177431354976	0.16441471630959262	0.9997997501473126	-0.1630358265432088	-0.42392431242742923	TRUE
CHST6	-1.7024682094976764	-0.5162137059120542	-1.6599323261773788	0.16453350795243843	0.9997997501473126	0.40108786194329804	-3.266835200066789	FALSE
PEX11A	-0.5018940208902308	4.447846571081816	-1.659821665514003	0.16455597282229145	0.9997997501473126	-0.015755432142842807	-0.8381956589782522	TRUE
TEFM	-0.3704178410444596	5.044560288838827	-1.6595128426668633	0.16461868250348652	0.9997997501473126	-0.5441467483282256	-0.18414466894588966	TRUE
PTTG1IP	-0.31238330295406924	6.300548669940515	-1.6593005888205665	0.16466179696851058	0.9997997501473126	-0.14747487797122538	-0.47273057044998623	TRUE
HIF1A	-0.6388718388331832	4.2921457399027165	-1.6584764567280048	0.16482930946529403	0.9997997501473126	0.01809649768050292	-1.2404878439476001	FALSE
DLX3	0.6132452531874479	5.7813514071862535	1.6580280704997457	0.1649205210521317	0.9997997501473126	-0.12875226442675913	1.2426362872145562	FALSE
TSPYL6	1.1343186184347007	-1.769792773067702	1.6578934476908234	0.1649479163185891	0.9997997501473126	0.6238175585684564	1.53059224453607	TRUE
SAV1	-0.44225555400950256	4.62234125884342	-1.6577304606561756	0.16498108980932108	0.9997997501473126	-0.7255282119161484	-0.12326563311893679	TRUE
DUOX2	0.302705549132516	5.707326014426786	1.6577081343830897	0.16498563450626022	0.9997997501473126	0.2743374085122561	0.33136119291557886	TRUE
HCFC1R1	0.3107261454120148	5.792152754888624	1.6576549284966013	0.16499646551721547	0.9997997501473126	0.41841198980389205	0.1963543544699462	TRUE
SHROOM1	-0.6715953278862894	3.3325707087051257	-1.6574945621169535	0.16502911534765125	0.9997997501473126	0.07558431283210831	-1.117232328734557	FALSE
FLG	0.4526936153384429	11.247808476317653	1.657104761298747	0.1651085043812215	0.9997997501473126	0.8686809957029009	0.0375851488456469	TRUE
PUS10	-0.4958877416792395	3.603137361855122	-1.6562026171018331	0.16529238939637883	0.9997997501473126	-0.30239817231156785	-0.6696920421283479	TRUE
ZNF700	-0.38788348303944487	4.521396794656105	-1.6547531307668526	0.16558827664836717	0.9997997501473126	-0.30268687299308983	-0.46881542446049096	TRUE
NOL4	-1.0792698114007997	-1.6701490945166655	-1.6540671396942934	0.1657284976899331	0.9997997501473126	-1.2720610217827784	-0.8159453176952944	TRUE
NDUFA2	-0.3226142199554843	5.915755311325797	-1.6537865705302564	0.165785882683407	0.9997997501473126	-0.16224567629182385	-0.4931651812607125	TRUE
MTPN	-0.4062878094777144	4.4404033363048505	-1.653354502177739	0.16587429347069582	0.9997997501473126	-0.2528719659113907	-0.5497473725097848	TRUE
TENT5A	0.4250988365628881	5.6785749641752306	1.6526733484134737	0.1660137701579233	0.9997997501473126	0.04092773296010144	0.8069850332248834	TRUE
TMPRSS4	-1.4130814782794192	3.984316955903441	-1.6526410041803785	0.16602039610431318	0.9997997501473126	0.7354970547447581	-2.7916486446286237	FALSE
CLTA	-0.3098903775351045	5.962497918273953	-1.652137705653196	0.16612353508066283	0.9997997501473126	-0.1861117198232387	-0.44037810743767203	TRUE
MARCKS	-0.2904233608086701	7.783321106950607	-1.6519953902467668	0.16615271104006527	0.9997997501473126	-0.41720881314692004	-0.160687089458313	TRUE
COL20A1	1.0920804693045558	-1.8487223481523811	1.6517473634613167	0.16620357126395063	0.9997997501473126	0.9986346982644445	1.1897683334990996	TRUE
CEP295NL	0.6655844460388664	5.186570010925982	1.651040987881788	0.16634850705339074	0.9997997501473126	-0.08737561021482332	1.3977691570388489	FALSE
RALBP1	-0.2827886417366771	7.00542948394321	-1.650742958161759	0.16640969606165212	0.9997997501473126	-0.1908060941951808	-0.376960036877251	TRUE
GTF2IRD1	0.2724212370297365	7.0292999663652065	1.650542357893563	0.16645089455262088	0.9997997501473126	0.2602820094292735	0.2845764769062411	TRUE
HACD2	-0.38613084659781854	5.225122438230505	-1.649999938822497	0.16656234641911916	0.9997997501473126	-0.11627882153324887	-0.634172720288821	TRUE
TMEM119	0.8361877600126048	3.0415872997762547	1.6497215693057898	0.16661957300625832	0.9997997501473126	-0.013710221639267939	1.6410595635474632	FALSE
APP	-0.29658986629192285	7.909984075754326	-1.649380827471602	0.16668964918555093	0.9997997501473126	-0.44527843305894965	-0.14576423249592896	TRUE
SCP2	-0.3113288438487009	7.199820520939738	-1.6492479116521268	0.16671699247473207	0.9997997501473126	-0.11912126049462479	-0.5069877852264	TRUE
ADCY6	0.2801947095027851	6.914858849391344	1.6489100390945322	0.16678651977144465	0.9997997501473126	0.19704008337687995	0.36356867325398134	TRUE
PPFIA3	0.3099216041150792	6.657892765472772	1.6473151856378305	0.16711510655851045	0.9997997501473126	0.4917819656180811	0.12359222016640015	TRUE
RHCG	0.9869917078562358	5.041936348879628	1.6467091497170008	0.16724014036526258	0.9997997501473126	-0.4118686805415024	2.004235273397728	FALSE
IGBP1	-0.2906983692785185	6.151426612478065	-1.6464071861870777	0.1673024752285857	0.9997997501473126	-0.2279984435107032	-0.35510306177209916	TRUE
TRPM7	-0.2795002418633472	6.572646000677634	-1.6463878110324501	0.16730647568235887	0.9997997501473126	-0.31728685795100375	-0.23892590120739587	TRUE
KLRK1	-0.5862682177480947	3.601329741801836	-1.6461874856555776	0.1673478432432539	0.9997997501473126	-1.0089171443099572	-0.11260958980110614	TRUE
ARHGEF2	0.2837819550541809	6.2548151116031825	1.645837272031854	0.16742018798944952	0.9997997501473126	0.23754699664715684	0.3294406250334294	TRUE
FAM13C	0.41147989184030925	5.0643887989096	1.6456057385332332	0.1674680340628783	0.9997997501473126	0.12682454177804203	0.7450192799184903	TRUE
LDLRAD4	0.4224105455302084	4.05536277512947	1.6449091368849489	0.16761206966492173	0.9997997501473126	0.4924468494075902	0.3550930396261762	TRUE
DAPK2	-0.42553709477585494	7.011591522924921	-1.6445835044611037	0.1676794435326797	0.9997997501473126	-0.00346983973132442	-0.8428669812601424	TRUE
SLC30A3	1.3020994417319336	-1.913849648413383	1.644397877104284	0.16771786244754278	0.9997997501473126	0.35708866917692106	2.180514324599457	TRUE
CCL8	-0.6776908428526232	1.4944996938922532	-1.644094160571604	0.1677807413351538	0.9997997501473126	-0.7581779511999595	-0.6361040594861178	TRUE
IYD	-1.4056441959566435	-1.3400812582294241	-1.6434423906819022	0.16791575912289253	0.9997997501473126	-0.1993046793474642	-2.6663689616447845	TRUE
COX6B1	-0.44033454866520916	4.30401246581856	-1.6431541848279732	0.16797549778748128	0.9997997501473126	-0.18533656845492086	-0.6626192575909258	TRUE
NID1	0.5118259391549047	5.119463512877836	1.642139098116796	0.16818607473839736	0.9997997501473126	0.020751049223163953	1.0288713345628437	TRUE
CCM2L	0.536635508314676	3.4023406437728294	1.640833176835511	0.16845737908501884	0.9997997501473126	0.25803339251049007	0.8338000640099121	TRUE
PPP1R12C	0.2920175844220578	8.284604743694636	1.6404045479560612	0.16854652335124787	0.9997997501473126	0.42651420867737144	0.1577148940849078	TRUE
SHB	-0.6032925289100659	6.487455457576144	-1.6402926362601007	0.1685698061197772	0.9997997501473126	0.12851845298347975	-1.2507923883767376	FALSE
SYNPO2	0.42121739294677185	4.173594346010981	1.639679525632333	0.16869741925366544	0.9997997501473126	0.561526622757806	0.2709765119945011	TRUE
PDCD4	0.2808425500418051	8.520526631107902	1.638971236616702	0.16884496501731228	0.9997997501473126	0.20205567946914726	0.35938811018755246	TRUE
FNIP2	0.34408900200227044	5.117111603456762	1.6385595502479267	0.16893078483008986	0.9997997501473126	0.21994427791215543	0.4733571108303405	TRUE
MLLT11	0.6742895703255928	1.801848074667633	1.638553376439684	0.1689320721543029	0.9997997501473126	0.7894388653094122	0.5686396212838434	TRUE
RIC3	-0.2745687909379361	7.0899567933586924	-1.6384865449956525	0.16894600807019444	0.9997997501473126	-0.32837589584449134	-0.2188874919421231	TRUE
ARHGAP29	0.3069847235414509	5.885406978964212	1.6384076542021175	0.1689624601442875	0.9997997501473126	0.1798175972447984	0.4299045864679041	TRUE
GLUL	-0.6760401340305802	6.0898549477878055	-1.6382451758289958	0.16899634889711015	0.9997997501473126	0.12548927871213866	-1.4527043393577594	FALSE
IL21R	-0.7120776819131914	2.478586806497651	-1.637717914891401	0.16910636932825254	0.9997997501473126	-0.0017938462332522942	-1.115950336551502	TRUE
TACSTD2	-0.31012349513407156	9.668898221162891	-1.637615994934373	0.16912764475081896	0.9997997501473126	-0.15905426454953187	-0.4698879793744357	TRUE
KLF15	-0.5828584243210192	2.898065034945203	-1.6373694729071027	0.16917911656972498	0.9997997501473126	-0.9568005623351654	-0.3602598382908919	TRUE
FGFR1	0.741612640356491	6.882371771101454	1.637160228440288	0.16922281761153357	0.9997997501473126	-0.1802909407150075	1.6039274032038788	FALSE
SLC11A1	-0.957977792410014	2.6820503379465297	-1.6367254141588838	0.16931366592420366	0.9997997501473126	-0.06073525599906926	-2.0600908487528486	TRUE
HYAL4	-0.6007683864043893	2.3463212567770504	-1.6364478630255832	0.16937168220688462	0.9997997501473126	-0.43899259662069356	-0.9657821062952859	TRUE
BMP2	0.8130610641434747	4.658003519052123	1.636078301956961	0.16944896257386002	0.9997997501473126	-0.2639017050581929	1.6374146270898802	FALSE
S100A2	-0.574171311184768	7.763487459980151	-1.6359320441290246	0.16947955700735387	0.9997997501473126	0.07249685542360851	-1.2386762521080694	FALSE
PPARGC1A	0.3398308310680176	4.996003382514333	1.6358149676546179	0.16950405128152898	0.9997997501473126	0.3887237814534812	0.27100233727821355	TRUE
RTL3	0.9729488863983494	-0.5976819878237386	1.635052659253871	0.16966362629646284	0.9997997501473126	0.5813822922480598	1.3341582428342742	TRUE
PTPN2	-0.437867743717911	4.501857155000146	-1.6334371459283965	0.17000230788112172	0.9997997501473126	-0.14413116977114449	-0.7101639092904444	TRUE
FAXDC2	-0.30355513122498007	5.907955248745649	-1.632905930972464	0.17011382334915837	0.9997997501473126	-0.39851993971447097	-0.23203592883361424	TRUE
VSIG10	0.32496905766360284	5.21567776123833	1.6328744424063297	0.1701204359257579	0.9997997501473126	0.36759812369689104	0.2679892788023208	TRUE
PRR16	0.8605212571752158	1.7972350809752826	1.6320819507358135	0.17028694450366896	0.9997997501473126	0.16562950550831657	1.5760870156564166	TRUE
ACOX2	-0.49241249770519213	4.395143249149261	-1.631563086425548	0.1703960514129259	0.9997997501473126	0.004597266289266599	-0.8095562963268161	FALSE
EFNA3	-0.3287848170164154	6.213952051212258	-1.6311905873333878	0.1704744243298235	0.9997997501473126	-0.1150904337397245	-0.5528480068476078	TRUE
SQOR	-0.3829305475383572	5.631200017276948	-1.630898872689975	0.1705358259165613	0.9997997501473126	-0.0848240047874107	-0.6901144831657993	TRUE
NOP53	-0.31089292248225836	7.905966525674543	-1.6307483843532729	0.1705675102384546	0.9997997501473126	-0.5096802057634413	-0.10715105072827669	TRUE
PDGFRB	0.7447600758839393	6.487279741161716	1.630704188601606	0.17057681649503262	0.9997997501473126	-0.15730237968101335	1.640522159825828	FALSE
GIGYF1	0.2760238429337669	8.888129092316548	1.630650296372767	0.17058816522615738	0.9997997501473126	0.25733910039838115	0.29468305512624404	TRUE
UQCRC1	-0.31787474101298224	7.211883953051015	-1.6305622074211625	0.17060671681875939	0.9997997501473126	-0.09999360609224439	-0.5392896513233403	TRUE
AP4M1	0.29510091750380474	5.782798628352265	1.6298596184623724	0.17075475577580537	0.9997997501473126	0.29009925589868946	0.29926391775367023	TRUE
KRT4	-2.7967301693260525	0.6672863454475244	-1.629687190224483	0.17079110715657064	0.9997997501473126	2.632095716676791	-5.058509646371786	FALSE
H1-4	-0.2952524003284813	5.853531808693483	-1.6291555336678099	0.17090324057614367	0.9997997501473126	-0.32107901272651596	-0.2613234547270178	TRUE
MBOAT2	-0.46603756671875934	6.111805833607013	-1.6272931851074577	0.1712966235232839	0.9997997501473126	0.017279660031324973	-0.9405336382873841	FALSE
FOXN1	0.2740422568527923	6.823597654520084	1.6260257377445795	0.17156487048466457	0.9997997501473126	0.2103176431716074	0.33871071433606037	TRUE
UPB1	-1.4355094017492633	1.804243884605655	-1.62581243598561	0.1716100562374748	0.9997997501473126	0.6681391270958339	-2.754164566139798	FALSE
RAC1	-0.29269187312454387	6.136977343427663	-1.6255842093847226	0.17165841701553816	0.9997997501473126	-0.38785607770359665	-0.19870399660643479	TRUE
IGSF6	-0.75349599458518	1.0108104286389585	-1.6247997500610265	0.17182474775542686	0.9997997501473126	-0.6278380211105313	-0.8705402929682077	TRUE
CLEC4C	-1.083961037696672	-0.07141080184590792	-1.6240531655382813	0.17198319944736498	0.9997997501473126	-0.15276209341043406	-1.8606451251661085	TRUE
TMBIM6	-0.4241770180601145	4.925566916482159	-1.624033101880119	0.17198745970826496	0.9997997501473126	-0.09197788443175803	-0.7393899758431877	TRUE
SLC25A37	-0.4586305345424661	7.181047536307181	-1.6236517218703799	0.17206846119997	0.9997997501473126	0.025012618913475393	-0.9433093305536344	FALSE
PIH1D1	0.2697202833541765	6.895141512594944	1.6226880869733047	0.1722733002913677	0.9997997501473126	0.3040923469497123	0.23504859910798093	TRUE
SLC50A1	-0.657303403701235	5.107997472185866	-1.6225048362717618	0.17231228168193877	0.9997997501473126	0.1660084738638643	-1.320999908440089	FALSE
SLC38A11	0.798689686147092	1.2455114391694209	1.6224585908712241	0.17232212049097556	0.9997997501473126	0.2695392636271735	1.202399012782497	TRUE
IRS1	-0.4536299975686398	4.6985701597072564	-1.6218820850545859	0.1724448211092081	0.9997997501473126	-0.871096402660033	-0.14578011948624958	TRUE
SRSF1	0.2706650269935427	6.630499401931522	1.6217824147287438	0.17246604341094487	0.9997997501473126	0.2739099350963139	0.26743620353296294	TRUE
ITGA1	0.5830558542290207	3.810852158824443	1.6214864399859226	0.1725290794127738	0.9997997501473126	0.09365832436154076	1.0987058939419736	TRUE
HOXD4	0.6009272780205286	4.524073609902066	1.621166232193929	0.17259730278166172	0.9997997501473126	-0.06233908754432793	1.178097545447093	FALSE
MIEN1	-0.3087113314148946	5.509087462507904	-1.6209212985276324	0.1726495067049585	0.9997997501473126	-0.271288915192736	-0.3445763183621491	TRUE
ZFP2	-0.6689557708533435	2.2834345566779093	-1.6199381879945671	0.17285920279509548	0.9997997501473126	-1.0120889431120772	-0.2930294637757933	TRUE
IDUA	0.2754093885676821	7.091638225042732	1.6197994062870824	0.17288882549571571	0.9997997501473126	0.18703761754543535	0.36427301473125606	TRUE
SHD	-2.651505262828921	-1.3739130923861105	-1.619539016291392	0.1729444191267378	0.9997997501473126	2.0023291818221862	-4.883088174566037	FALSE
PCGF3	0.26674485411481375	7.50331220189798	1.6191612145798824	0.17302511249524374	0.9997997501473126	0.2482970963015818	0.2852328870877301	TRUE
ERC2	-1.0283629075251555	0.45856204077105633	-1.6178459788608976	0.17330632648945055	0.9997997501473126	-2.0328435332087236	-0.31428546366869936	TRUE
ALDH1A1	-0.6087152328396876	3.544038349465963	-1.617660368809817	0.17334604948151291	0.9997997501473126	-1.152510467868523	-0.14189550071917223	TRUE
CCDC40	0.3793099855289544	5.217119528099343	1.6174777479927458	0.1733851417286892	0.9997997501473126	0.6324435635840544	0.0963567167005408	TRUE
SFPQ	-0.27474743475594693	6.450576273631181	-1.6174708145027514	0.17338662610381064	0.9997997501473126	-0.2719789515990776	-0.2777305611642209	TRUE
NR1I2	1.161398082994568	-2.2425987523092794	1.6172972287421705	0.17342379287545825	0.9997997501473126	0.7517857201715892	1.6060115955233403	TRUE
SOD1	-0.339502671586906	5.099910788306528	-1.617058407857778	0.17347494043467052	0.9997997501473126	-0.44233909555489603	-0.2330529001871522	TRUE
ATPSCKMT	-0.4134763802985077	4.264181301248904	-1.616921729670175	0.17350421926178883	0.9997997501473126	-0.5612338457758792	-0.24765262906058538	TRUE
CDON	0.5585295421568615	6.281660638274841	1.6159651529181056	0.17370927448380455	0.9997997501473126	-0.06667106413683488	1.2059095389286236	FALSE
TUBA1B	-0.4075892059041508	4.497795268666293	-1.6154991689145368	0.1738092532579436	0.9997997501473126	-0.13412512729271153	-0.5789372528820298	TRUE
TUBA4A	-0.29428721138102903	7.954798791585235	-1.6142994298092042	0.17406693006955637	0.9997997501473126	-0.13319730706661392	-0.45764456422452593	TRUE
TTC21A	0.41827651653878106	4.174848172845933	1.6139606694914697	0.17413975803248094	0.9997997501473126	0.24531108098818688	0.5725177519082711	TRUE
TAOK2	0.26964482055265715	7.335399312604741	1.6137266596045723	0.1741900843461871	0.9997997501473126	0.3323658809774557	0.2066697922627494	TRUE
ITGA10	0.47161270436347386	3.7450169369461297	1.6135656894069175	0.17422471123476824	0.9997997501473126	0.7116812943390012	0.27485222061681114	TRUE
GLYATL1	-1.3268715260852635	1.1373177307628068	-1.6129989366150734	0.17434668289753422	0.9997997501473126	0.40974343989800516	-2.5565407322897284	FALSE
ROBO2	0.7917503205909716	2.5961351988456234	1.6123234839156788	0.17449216076978435	0.9997997501473126	0.0752773732925065	1.5134465235090342	TRUE
CEP135	-0.3212754714100554	5.337256165863908	-1.612270868411869	0.17450349815907765	0.9997997501473126	-0.40376759089281133	-0.22896221358502622	TRUE
TNFRSF4	-0.776107657447694	1.9518245891856147	-1.6120299542167287	0.17455541894690632	0.9997997501473126	-0.1034888919336634	-1.2775484769867855	TRUE
CDR2	0.4314786407234167	5.783486798401859	1.6119305532296253	0.17457684596880443	0.9997997501473126	0.024704158240955287	0.8632764498349514	TRUE
SCN4A	0.8486477416774062	0.22090465799895054	1.6115720215623142	0.1746541536678225	0.9997997501473126	0.5625355834577713	1.1105184378591082	TRUE
DCLK1	0.6434628027428316	4.394913454027222	1.6098610263184232	0.17502356049201961	0.9997997501473126	0.008454171954693557	1.380655795192061	TRUE
H1-1	-0.5778261541652485	3.0629275434873438	-1.6091801063392923	0.17517079180642633	0.9997997501473126	-0.22264976868068453	-0.8849608823317312	TRUE
MAP2K2	-0.3281092912756456	6.96507686941818	-1.6081616877105576	0.1753912320071973	0.9997997501473126	-0.07968025936862055	-0.5830007180514079	TRUE
PAEP	-1.024734225182956	3.0592573662671794	-1.608117015136041	0.17540090795171615	0.9997997501473126	-0.21891866025677276	-2.747830292770682	TRUE
ZCRB1	-0.38359703445970583	4.412232529960044	-1.608011215453717	0.17542382599347536	0.9997997501473126	-0.45015442039034426	-0.30226062114279006	TRUE
NPR1	0.5961846301945509	4.259412881813178	1.6077978758508646	0.1754700482413376	0.9997997501473126	-0.03127202921964578	1.1583418291970466	FALSE
CILK1	0.33222170189179523	5.300723593451069	1.6077330053985701	0.17548410553941082	0.9997997501473126	0.4754752421849293	0.18080840388412778	TRUE
IRAG1	0.45421798144623965	4.0575188328115095	1.607208302338893	0.1755978494622981	0.9997997501473126	0.15874284134654992	0.6886320197135949	TRUE
RCN3	0.6427363466844913	6.381296908327913	1.6067915804117523	0.17568823852883406	0.9997997501473126	-0.13650519428620456	1.3980138023147806	FALSE
PKIB	-0.6761098892557588	2.2363141122845653	-1.6066473898994351	0.17571952511081787	0.9997997501473126	-1.107422578339985	-0.3291769944875429	TRUE
LOXL3	0.48299131924592553	3.5439036899500773	1.6062490176265343	0.17580599351736875	0.9997997501473126	0.2845215244623387	0.6583536822432756	TRUE
DLX2	2.1571670317945455	-0.04583631848535852	1.60620664219848	0.1758151938130867	0.9997997501473126	-0.813413525728137	4.456717789336277	FALSE
ACACB	0.3942106084670265	6.131621072668708	1.6061280135820653	0.17583226646891842	0.9997997501473126	0.027568334665634353	0.7653833740955713	TRUE
SSTR2	1.4295625837037278	-1.4010564685510574	1.6061122946382471	0.17583567972881978	0.9997997501473126	-0.1993046793474642	2.5532884919704246	FALSE
CENATAC	0.26523548417294274	6.983027363791384	1.6056546003933103	0.17593509420561818	0.9997997501473126	0.26193599416067137	0.2685825101743866	TRUE
MVP	-0.2980293042713197	5.744678964845079	-1.605505727742725	0.17596744264381572	0.9997997501473126	-0.23192982684195673	-0.3606782855215531	TRUE
PRSS22	-0.9827251646201322	5.909953531818552	-1.605302988626311	0.17601150534710167	0.9997997501473126	0.45516355535283815	-2.044870925709688	FALSE
C3orf20	1.0275147380380174	-1.2371113921384418	1.6041315931261282	0.1762663110612377	0.9997997501473126	1.385657821373692	0.502130451696462	TRUE
TMPRSS6	-0.7355406065442375	2.4488536070929805	-1.6040961238642333	0.17627403225414456	0.9997997501473126	-1.7661767230857244	-0.32751756372095375	TRUE
H1-0	-0.36365551883381736	7.725093605229294	-1.6036040771796451	0.1763811795821167	0.9997997501473126	-0.6897436875023244	-0.031034131326256542	TRUE
P4HA3	1.0303291984940803	-0.2378108142523681	1.6033444817126181	0.17643773517558742	0.9997997501473126	0.31748631873211275	1.7735468415063762	TRUE
RIF1	-0.33293057373505686	5.76393764807277	-1.6032115080738811	0.17646671196423258	0.9997997501473126	-0.5398802853624964	-0.11983414502206458	TRUE
SLC18A2	0.47296062910893766	5.834282024688659	1.6029319964311652	0.1765276370616149	0.9997997501473126	0.012116906978852704	1.0064900897750455	TRUE
ZDHHC1	0.3249234963156062	5.434233376751058	1.602663743248298	0.17658612811524702	0.9997997501473126	0.17748926917906793	0.4756571858303724	TRUE
ZNF682	-0.3403274692539607	5.226931602803833	-1.6013170186482308	0.17688006926512276	0.9997997501473126	-0.18646025073926076	-0.5009981710413154	TRUE
CCND2	-0.3434719241027718	5.485786694390898	-1.6010299481550352	0.176942790143521	0.9997997501473126	-0.5655523815005026	-0.15143490277909955	TRUE
TYROBP	-0.531238554657586	3.2553488243002917	-1.6008172614353309	0.17698927367827258	0.9997997501473126	-0.254150569015704	-0.7610424019125821	TRUE
KIF1A	0.6506611925255387	1.8409138781728864	1.600706777539846	0.1770134252374367	0.9997997501473126	0.58138229224806	0.7304696025366431	TRUE
ZNF217	-0.28109826696918794	6.474663381812972	-1.6006157957138818	0.17703331617900583	0.9997997501473126	-0.18334770715254045	-0.3818617944755882	TRUE
OR56B1	-1.2866126529856077	-2.203669670557288	-1.6002054666578516	0.17712305256467978	0.9997997501473126	-0.5305105878228373	-2.4009078184164503	TRUE
ZSCAN4	-1.2908108995633703	-1.1937082428390968	-1.5998406755419128	0.17720286861158382	0.9997997501473126	-2.3607681020415803	-0.14583469828533935	TRUE
RSL1D1	-0.4094612962774632	4.244865689769564	-1.5994637722681215	0.1772853728912861	0.9997997501473126	-0.26562656365813186	-0.561999885723254	TRUE
BMPR1B	-0.6171279589028562	2.2381117067819476	-1.5984914695402959	0.17749838926021547	0.9997997501473126	-0.3294719715520418	-0.7919685304093309	TRUE
MYDGF	-0.3387443169640329	6.201293646454621	-1.5982007815406893	0.17756212456801657	0.9997997501473126	-0.07673803714120897	-0.591678934301684	TRUE
ITGB6	-0.955860571073497	4.504954200384422	-1.5979554590073117	0.17761593114429827	0.9997997501473126	0.4261317673127105	-1.9383089207004698	FALSE
BBS2	0.29784867431681783	7.258773872268687	1.5974910740681458	0.17771782967891797	0.9997997501473126	0.1123536976805024	0.4840606150747959	TRUE
SFRP4	0.8548629746288939	0.2331463987987725	1.5972466540423795	0.17777148567095782	0.9997997501473126	0.4865867302244725	1.1829711711453355	TRUE
PRRT2	0.6592635209900523	4.05380733983564	1.5972061524996966	0.17778037829714555	0.9997997501473126	-0.04090140942880982	1.3337760086764798	FALSE
PTEN	-0.7336415539286537	1.2761177376179202	-1.5968476354939103	0.1778591147974021	0.9997997501473126	-1.0112323311948928	-0.48491943106204216	TRUE
CH25H	-0.7974444705879384	2.155377356658317	-1.5964160477134457	0.17795394552370897	0.9997997501473126	0.04170342015633044	-1.3590261677328548	FALSE
CYP46A1	0.6568345183982114	2.0164612735344196	1.596221328224277	0.17799674699067358	0.9997997501473126	0.4156985843221719	0.9154771824546826	TRUE
EBF2	0.719612320731845	1.470069993468257	1.5957034869114564	0.17811062465130784	0.9997997501473126	0.4201673518003013	1.0017174446023742	TRUE
